reporter_name,partner_name,trade_flow,product_group,indicator,year,share_percentage,datetime
 World,Belgium,Import,Food Products,Import Product Share (%),2006,4.3522,2006-01-01
 World,Belgium-Luxembourg,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Belize,Import,Food Products,Import Product Share (%),2006,20.3202,2006-01-01
 World,Benin,Import,Food Products,Import Product Share (%),2006,6.2682,2006-01-01
 World,Bermuda,Import,Food Products,Import Product Share (%),2006,1.6931,2006-01-01
 World,Bhutan,Import,Food Products,Import Product Share (%),2006,1.1104,2006-01-01
 World,Bolivia,Import,Food Products,Import Product Share (%),2006,8.0093,2006-01-01
 World,Bonaire,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Bosnia and Herzegovina,Import,Food Products,Import Product Share (%),2006,2.49,2006-01-01
 World,Botswana,Import,Food Products,Import Product Share (%),2006,0.1608,2006-01-01
 World,Bouvet Island,Import,Food Products,Import Product Share (%),2006,22.716,2006-01-01
 World,Br. Antr. Terr,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Brazil,Import,Food Products,Import Product Share (%),2006,11.0388,2006-01-01
 World,British Indian Ocean Ter.,Import,Food Products,Import Product Share (%),2006,0.0538,2006-01-01
 World,British Virgin Islands,Import,Food Products,Import Product Share (%),2006,2.1641,2006-01-01
 World,Brunei,Import,Food Products,Import Product Share (%),2006,0.0089,2006-01-01
 World,Bulgaria,Import,Food Products,Import Product Share (%),2006,3.7928,2006-01-01
 World,Bunkers,Import,Food Products,Import Product Share (%),2006,1.1488,2006-01-01
 World,Burkina Faso,Import,Food Products,Import Product Share (%),2006,1.3547,2006-01-01
 World,Burundi,Import,Food Products,Import Product Share (%),2006,0.2513,2006-01-01
 World,Cambodia,Import,Food Products,Import Product Share (%),2006,1.01,2006-01-01
 World,Cameroon,Import,Food Products,Import Product Share (%),2006,5.5664,2006-01-01
 World,Canada,Import,Food Products,Import Product Share (%),2006,2.1136,2006-01-01
 World,Cape Verde,Import,Food Products,Import Product Share (%),2006,1.5774,2006-01-01
 World,Cayman Islands,Import,Food Products,Import Product Share (%),2006,0.151,2006-01-01
 World,Central African Republic,Import,Food Products,Import Product Share (%),2006,0.4823,2006-01-01
 World,Chad,Import,Food Products,Import Product Share (%),2006,0.0053,2006-01-01
 World,Chile,Import,Food Products,Import Product Share (%),2006,4.7509,2006-01-01
 World,China,Import,Food Products,Import Product Share (%),2006,0.9798,2006-01-01
 World,Christmas Island,Import,Food Products,Import Product Share (%),2006,0.5279,2006-01-01
 World,Cocos (Keeling) Islands,Import,Food Products,Import Product Share (%),2006,0.5452,2006-01-01
 World,Colombia,Import,Food Products,Import Product Share (%),2006,4.407,2006-01-01
 World,Comoros,Import,Food Products,Import Product Share (%),2006,0.0199,2006-01-01
 World,"Congo, Dem. Rep.",Import,Food Products,Import Product Share (%),2006,1.4917,2006-01-01
 World,"Congo, Rep.",Import,Food Products,Import Product Share (%),2006,0.4699,2006-01-01
 World,Cook Islands,Import,Food Products,Import Product Share (%),2006,6.2458,2006-01-01
 World,Costa Rica,Import,Food Products,Import Product Share (%),2006,3.8061,2006-01-01
 World,Cote d'Ivoire,Import,Food Products,Import Product Share (%),2006,44.7594,2006-01-01
 World,Croatia,Import,Food Products,Import Product Share (%),2006,8.9225,2006-01-01
 World,Cuba,Import,Food Products,Import Product Share (%),2006,26.4453,2006-01-01
 World,Curaçao,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Cyprus,Import,Food Products,Import Product Share (%),2006,1.3521,2006-01-01
 World,Czech Republic,Import,Food Products,Import Product Share (%),2006,1.7802,2006-01-01
 World,Czechoslovakia,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Denmark,Import,Food Products,Import Product Share (%),2006,5.5121,2006-01-01
 World,Djibouti,Import,Food Products,Import Product Share (%),2006,11.118,2006-01-01
 World,Dominica,Import,Food Products,Import Product Share (%),2006,4.3117,2006-01-01
 World,Dominican Republic,Import,Food Products,Import Product Share (%),2006,11.4355,2006-01-01
 World,East Asia & Pacific,Import,Food Products,Import Product Share (%),2006,1.2472,2006-01-01
 World,East Timor,Import,Food Products,Import Product Share (%),2006,1.1066,2006-01-01
 World,Ecuador,Import,Food Products,Import Product Share (%),2006,8.7926,2006-01-01
 World,"Egypt, Arab Rep.",Import,Food Products,Import Product Share (%),2006,2.288,2006-01-01
 World,El Salvador,Import,Food Products,Import Product Share (%),2006,11.7278,2006-01-01
 World,Equatorial Guinea,Import,Food Products,Import Product Share (%),2006,0.0403,2006-01-01
 World,Eritrea,Import,Food Products,Import Product Share (%),2006,0.5113,2006-01-01
 World,Estonia,Import,Food Products,Import Product Share (%),2006,2.2766,2006-01-01
 World,Eswatini,Import,Food Products,Import Product Share (%),2006,26.0212,2006-01-01
 World,Ethiopia(excludes Eritrea),Import,Food Products,Import Product Share (%),2006,1.5641,2006-01-01
 World,Ethiopia(includes Eritrea),Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Europe & Central Asia,Import,Food Products,Import Product Share (%),2006,3.4766,2006-01-01
 World,Faeroe Islands,Import,Food Products,Import Product Share (%),2006,10.9515,2006-01-01
 World,Falkland Island,Import,Food Products,Import Product Share (%),2006,0.0024,2006-01-01
 World,Fiji,Import,Food Products,Import Product Share (%),2006,49.304,2006-01-01
 World,Finland,Import,Food Products,Import Product Share (%),2006,0.6913,2006-01-01
 World,Fm Sudan,Import,Food Products,Import Product Share (%),2006,0.6367,2006-01-01
 World,Fr. So. Ant. Tr,Import,Food Products,Import Product Share (%),2006,0.107,2006-01-01
 World,France,Import,Food Products,Import Product Share (%),2006,5.7149,2006-01-01
 World,Free Zones,Import,Food Products,Import Product Share (%),2006,1.1021,2006-01-01
 World,French Guiana,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,French Polynesia,Import,Food Products,Import Product Share (%),2006,4.9673,2006-01-01
 World,Gabon,Import,Food Products,Import Product Share (%),2006,0.1821,2006-01-01
 World,"Gambia, The",Import,Food Products,Import Product Share (%),2006,0.6851,2006-01-01
 World,Georgia,Import,Food Products,Import Product Share (%),2006,8.8604,2006-01-01
 World,German Democratic Republic,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Germany,Import,Food Products,Import Product Share (%),2006,2.4532,2006-01-01
 World,Ghana,Import,Food Products,Import Product Share (%),2006,55.505,2006-01-01
 World,Gibraltar,Import,Food Products,Import Product Share (%),2006,0.1672,2006-01-01
 World,Greece,Import,Food Products,Import Product Share (%),2006,8.9959,2006-01-01
 World,Greenland,Import,Food Products,Import Product Share (%),2006,21.9562,2006-01-01
 World,Grenada,Import,Food Products,Import Product Share (%),2006,8.659,2006-01-01
 World,Guadeloupe,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Guam,Import,Food Products,Import Product Share (%),2006,2.3857,2006-01-01
 World,Guatemala,Import,Food Products,Import Product Share (%),2006,13.3498,2006-01-01
 World,Guinea,Import,Food Products,Import Product Share (%),2006,1.8573,2006-01-01
 World,Guinea-Bissau,Import,Food Products,Import Product Share (%),2006,0.4097,2006-01-01
 World,Guyana,Import,Food Products,Import Product Share (%),2006,24.5863,2006-01-01
 World,Haiti,Import,Food Products,Import Product Share (%),2006,1.1737,2006-01-01
 World,Heard Island and McDonald Isla,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Holy See,Import,Food Products,Import Product Share (%),2006,1.461,2006-01-01
 World,Honduras,Import,Food Products,Import Product Share (%),2006,4.7332,2006-01-01
 World,"Hong Kong, China",Import,Food Products,Import Product Share (%),2006,0.6157,2006-01-01
 World,Hungary,Import,Food Products,Import Product Share (%),2006,2.4425,2006-01-01
 World,Iceland,Import,Food Products,Import Product Share (%),2006,8.2396,2006-01-01
 World,India,Import,Food Products,Import Product Share (%),2006,2.3925,2006-01-01
 World,Indonesia,Import,Food Products,Import Product Share (%),2006,2.3443,2006-01-01
 World,"Iran, Islamic Rep.",Import,Food Products,Import Product Share (%),2006,0.2295,2006-01-01
 World,Iraq,Import,Food Products,Import Product Share (%),2006,0.0031,2006-01-01
 World,Ireland,Import,Food Products,Import Product Share (%),2006,5.011,2006-01-01
 World,Israel,Import,Food Products,Import Product Share (%),2006,1.3622,2006-01-01
 World,Italy,Import,Food Products,Import Product Share (%),2006,3.8872,2006-01-01
 World,Jamaica,Import,Food Products,Import Product Share (%),2006,19.5003,2006-01-01
 World,Japan,Import,Food Products,Import Product Share (%),2006,0.257,2006-01-01
 World,Jordan,Import,Food Products,Import Product Share (%),2006,1.1712,2006-01-01
 World,Kazakhstan,Import,Food Products,Import Product Share (%),2006,0.4177,2006-01-01
 World,Kenya,Import,Food Products,Import Product Share (%),2006,7.4251,2006-01-01
 World,Kiribati,Import,Food Products,Import Product Share (%),2006,2.431,2006-01-01
 World,"Korea, Dem. Rep.",Import,Food Products,Import Product Share (%),2006,0.186,2006-01-01
 World,"Korea, Rep.",Import,Food Products,Import Product Share (%),2006,0.4363,2006-01-01
 World,Kuwait,Import,Food Products,Import Product Share (%),2006,0.0905,2006-01-01
 World,Kyrgyz Republic,Import,Food Products,Import Product Share (%),2006,4.8838,2006-01-01
 World,Lao PDR,Import,Food Products,Import Product Share (%),2006,0.529,2006-01-01
 World,Latin America & Caribbean,Import,Food Products,Import Product Share (%),2006,6.1161,2006-01-01
 World,Latvia,Import,Food Products,Import Product Share (%),2006,4.1577,2006-01-01
 World,Lebanon,Import,Food Products,Import Product Share (%),2006,7.3046,2006-01-01
 World,Lesotho,Import,Food Products,Import Product Share (%),2006,0.0113,2006-01-01
 World,Liberia,Import,Food Products,Import Product Share (%),2006,0.1085,2006-01-01
 World,Libya,Import,Food Products,Import Product Share (%),2006,0.0019,2006-01-01
 World,Lithuania,Import,Food Products,Import Product Share (%),2006,5.1764,2006-01-01
 World,Luxembourg,Import,Food Products,Import Product Share (%),2006,2.4011,2006-01-01
 World,Macao,Import,Food Products,Import Product Share (%),2006,0.5873,2006-01-01
 World,Madagascar,Import,Food Products,Import Product Share (%),2006,7.5768,2006-01-01
 World,Malawi,Import,Food Products,Import Product Share (%),2006,71.6529,2006-01-01
 World,Malaysia,Import,Food Products,Import Product Share (%),2006,1.1516,2006-01-01
 World,Maldives,Import,Food Products,Import Product Share (%),2006,10.3845,2006-01-01
 World,Mali,Import,Food Products,Import Product Share (%),2006,0.5461,2006-01-01
 World,Malta,Import,Food Products,Import Product Share (%),2006,1.1005,2006-01-01
 World,Marshall Islands,Import,Food Products,Import Product Share (%),2006,0.027,2006-01-01
 World,Martinique,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Mauritania,Import,Food Products,Import Product Share (%),2006,0.8449,2006-01-01
 World,Mauritius,Import,Food Products,Import Product Share (%),2006,27.9565,2006-01-01
 World,Mayotte,Import,Food Products,Import Product Share (%),2006,0.3336,2006-01-01
 World,Mexico,Import,Food Products,Import Product Share (%),2006,2.4694,2006-01-01
 World,"Micronesia, Fed. Sts.",Import,Food Products,Import Product Share (%),2006,0.1807,2006-01-01
 World,Middle East & North Africa,Import,Food Products,Import Product Share (%),2006,0.5897,2006-01-01
 World,Moldova,Import,Food Products,Import Product Share (%),2006,20.2497,2006-01-01
 World,Monaco,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Mongolia,Import,Food Products,Import Product Share (%),2006,0.0446,2006-01-01
 World,Montenegro,Import,Food Products,Import Product Share (%),2006,3.803,2006-01-01
 World,Montserrat,Import,Food Products,Import Product Share (%),2006,3.5053,2006-01-01
 World,Morocco,Import,Food Products,Import Product Share (%),2006,4.9344,2006-01-01
 World,Mozambique,Import,Food Products,Import Product Share (%),2006,7.6497,2006-01-01
 World,Myanmar,Import,Food Products,Import Product Share (%),2006,0.586,2006-01-01
 World,Namibia,Import,Food Products,Import Product Share (%),2006,1.1192,2006-01-01
 World,Nauru,Import,Food Products,Import Product Share (%),2006,0.5617,2006-01-01
 World,Nepal,Import,Food Products,Import Product Share (%),2006,4.6335,2006-01-01
 World,Netherlands,Import,Food Products,Import Product Share (%),2006,6.34,2006-01-01
 World,Netherlands Antilles,Import,Food Products,Import Product Share (%),2006,1.0035,2006-01-01
 World,Neutral Zone,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,New Caledonia,Import,Food Products,Import Product Share (%),2006,0.1121,2006-01-01
 World,New Zealand,Import,Food Products,Import Product Share (%),2006,8.5716,2006-01-01
 World,Nicaragua,Import,Food Products,Import Product Share (%),2006,7.9325,2006-01-01
 World,Niger,Import,Food Products,Import Product Share (%),2006,0.2541,2006-01-01
 World,Nigeria,Import,Food Products,Import Product Share (%),2006,0.6418,2006-01-01
 World,Niue,Import,Food Products,Import Product Share (%),2006,0.3678,2006-01-01
 World,Norfolk Island,Import,Food Products,Import Product Share (%),2006,2.5407,2006-01-01
 World,North America,Import,Food Products,Import Product Share (%),2006,2.3732,2006-01-01
 World,North Macedonia,Import,Food Products,Import Product Share (%),2006,11.1686,2006-01-01
 World,Northern Mariana Islands,Import,Food Products,Import Product Share (%),2006,6.0413,2006-01-01
 World,Norway,Import,Food Products,Import Product Share (%),2006,0.4769,2006-01-01
 World,Occ.Pal.Terr,Import,Food Products,Import Product Share (%),2006,5.6711,2006-01-01
 World,Oman,Import,Food Products,Import Product Share (%),2006,0.2683,2006-01-01
 World,"Other Asia, nes",Import,Food Products,Import Product Share (%),2006,0.1964,2006-01-01
 World,Pacific Islands,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Pakistan,Import,Food Products,Import Product Share (%),2006,1.5409,2006-01-01
 World,Palau,Import,Food Products,Import Product Share (%),2006,0.5399,2006-01-01
 World,Panama,Import,Food Products,Import Product Share (%),2006,2.1539,2006-01-01
 World,Papua New Guinea,Import,Food Products,Import Product Share (%),2006,3.5448,2006-01-01
 World,Paraguay,Import,Food Products,Import Product Share (%),2006,10.9031,2006-01-01
 World,Peru,Import,Food Products,Import Product Share (%),2006,8.7981,2006-01-01
 World,Philippines,Import,Food Products,Import Product Share (%),2006,1.8721,2006-01-01
 World,Pitcairn,Import,Food Products,Import Product Share (%),2006,0.3406,2006-01-01
 World,Poland,Import,Food Products,Import Product Share (%),2006,4.5101,2006-01-01
 World,Portugal,Import,Food Products,Import Product Share (%),2006,4.832,2006-01-01
 World,Qatar,Import,Food Products,Import Product Share (%),2006,0.0015,2006-01-01
 World,Reunion,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Romania,Import,Food Products,Import Product Share (%),2006,0.7004,2006-01-01
 World,Russian Federation,Import,Food Products,Import Product Share (%),2006,0.6686,2006-01-01
 World,Rwanda,Import,Food Products,Import Product Share (%),2006,0.1772,2006-01-01
 World,Saint Barthélemy,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Saint Helena,Import,Food Products,Import Product Share (%),2006,0.0156,2006-01-01
 World,Saint Maarten (Dutch part),Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Saint Pierre and Miquelon,Import,Food Products,Import Product Share (%),2006,0.4829,2006-01-01
 World,Samoa,Import,Food Products,Import Product Share (%),2006,3.631,2006-01-01
 World,San Marino,Import,Food Products,Import Product Share (%),2006,0.7202,2006-01-01
 World,Sao Tome and Principe,Import,Food Products,Import Product Share (%),2006,36.2192,2006-01-01
 World,Saudi Arabia,Import,Food Products,Import Product Share (%),2006,0.314,2006-01-01
 World,Senegal,Import,Food Products,Import Product Share (%),2006,6.5728,2006-01-01
 World,"Serbia, FR(Serbia/Montenegro)",Import,Food Products,Import Product Share (%),2006,9.0561,2006-01-01
 World,Seychelles,Import,Food Products,Import Product Share (%),2006,48.3379,2006-01-01
 World,Sierra Leone,Import,Food Products,Import Product Share (%),2006,10.335,2006-01-01
 World,Singapore,Import,Food Products,Import Product Share (%),2006,0.9277,2006-01-01
 World,Slovak Republic,Import,Food Products,Import Product Share (%),2006,1.5379,2006-01-01
 World,Slovenia,Import,Food Products,Import Product Share (%),2006,2.1136,2006-01-01
 World,Solomon Islands,Import,Food Products,Import Product Share (%),2006,8.2205,2006-01-01
 World,Somalia,Import,Food Products,Import Product Share (%),2006,0.6524,2006-01-01
 World,South Africa,Import,Food Products,Import Product Share (%),2006,3.1945,2006-01-01
 World,South Asia,Import,Food Products,Import Product Share (%),2006,2.1305,2006-01-01
 World,South Georgia and the South Sa,Import,Food Products,Import Product Share (%),2006,0.1258,2006-01-01
 World,South Sudan,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Soviet Union,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Spain,Import,Food Products,Import Product Share (%),2006,4.3593,2006-01-01
 World,Special Categories,Import,Food Products,Import Product Share (%),2006,0.0706,2006-01-01
 World,Sri Lanka,Import,Food Products,Import Product Share (%),2006,1.7243,2006-01-01
 World,St. Kitts and Nevis,Import,Food Products,Import Product Share (%),2006,2.8093,2006-01-01
 World,St. Lucia,Import,Food Products,Import Product Share (%),2006,7.2072,2006-01-01
 World,St. Vincent and the Grenadines,Import,Food Products,Import Product Share (%),2006,1.8066,2006-01-01
 World,Sub-Saharan Africa,Import,Food Products,Import Product Share (%),2006,4.2846,2006-01-01
 World,Sudan,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Suriname,Import,Food Products,Import Product Share (%),2006,0.6725,2006-01-01
 World,Sweden,Import,Food Products,Import Product Share (%),2006,1.5248,2006-01-01
 World,Switzerland,Import,Food Products,Import Product Share (%),2006,2.0478,2006-01-01
 World,Syrian Arab Republic,Import,Food Products,Import Product Share (%),2006,1.3594,2006-01-01
 World,Tajikistan,Import,Food Products,Import Product Share (%),2006,0.8152,2006-01-01
 World,Tanzania,Import,Food Products,Import Product Share (%),2006,11.6903,2006-01-01
 World,Thailand,Import,Food Products,Import Product Share (%),2006,5.3822,2006-01-01
 World,Togo,Import,Food Products,Import Product Share (%),2006,21.4992,2006-01-01
 World,Tokelau,Import,Food Products,Import Product Share (%),2006,2.8234,2006-01-01
 World,Tonga,Import,Food Products,Import Product Share (%),2006,1.4889,2006-01-01
 World,Trinidad and Tobago,Import,Food Products,Import Product Share (%),2006,2.2416,2006-01-01
 World,Tunisia,Import,Food Products,Import Product Share (%),2006,0.7664,2006-01-01
 World,Turkey,Import,Food Products,Import Product Share (%),2006,3.503,2006-01-01
 World,Turkmenistan,Import,Food Products,Import Product Share (%),2006,0.0099,2006-01-01
 World,Turks and Caicos Isl.,Import,Food Products,Import Product Share (%),2006,21.4468,2006-01-01
 World,Tuvalu,Import,Food Products,Import Product Share (%),2006,0.0214,2006-01-01
 World,Uganda,Import,Food Products,Import Product Share (%),2006,7.575,2006-01-01
 World,Ukraine,Import,Food Products,Import Product Share (%),2006,3.3533,2006-01-01
 World,United Arab Emirates,Import,Food Products,Import Product Share (%),2006,1.0461,2006-01-01
 World,United Kingdom,Import,Food Products,Import Product Share (%),2006,3.5352,2006-01-01
 World,United States,Import,Food Products,Import Product Share (%),2006,2.4712,2006-01-01
 World,United States Minor Outlying I,Import,Food Products,Import Product Share (%),2006,32.4847,2006-01-01
 World,Unspecified,Import,Food Products,Import Product Share (%),2006,0.484,2006-01-01
 World,Uruguay,Import,Food Products,Import Product Share (%),2006,6.2355,2006-01-01
 World,Us Msc.Pac.I,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Uzbekistan,Import,Food Products,Import Product Share (%),2006,0.6964,2006-01-01
 World,Vanuatu,Import,Food Products,Import Product Share (%),2006,1.4558,2006-01-01
 World,Venezuela,Import,Food Products,Import Product Share (%),2006,0.5329,2006-01-01
 World,Vietnam,Import,Food Products,Import Product Share (%),2006,2.0759,2006-01-01
 World,Wallis and Futura Isl.,Import,Food Products,Import Product Share (%),2006,7.7903,2006-01-01
 World,Western Sahara,Import,Food Products,Import Product Share (%),2006,0.653,2006-01-01
 World,Yemen,Import,Food Products,Import Product Share (%),2006,0.4196,2006-01-01
 World,Yemen Democratic,Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,"Yugoslavia,FR(Serbia/Montenegr",Import,Food Products,Import Product Share (%),2006,,2006-01-01
 World,Zambia,Import,Food Products,Import Product Share (%),2006,5.8123,2006-01-01
 World,Zimbabwe,Import,Food Products,Import Product Share (%),2006,17.7207,2006-01-01
 World, World,Export,Food Products,Export Product Share (%),2006,2.6709,2006-01-01
 World,Afghanistan,Export,Food Products,Export Product Share (%),2006,8.6096,2006-01-01
 World,Albania,Export,Food Products,Export Product Share (%),2006,7.5822,2006-01-01
 World,Algeria,Export,Food Products,Export Product Share (%),2006,3.8992,2006-01-01
 World,American Samoa,Export,Food Products,Export Product Share (%),2006,16.9305,2006-01-01
 World,Andorra,Export,Food Products,Export Product Share (%),2006,11.753,2006-01-01
 World,Angola,Export,Food Products,Export Product Share (%),2006,8.2015,2006-01-01
 World,Anguila,Export,Food Products,Export Product Share (%),2006,15.9539,2006-01-01
 World,Antarctica,Export,Food Products,Export Product Share (%),2006,5.411,2006-01-01
 World,Antigua and Barbuda,Export,Food Products,Export Product Share (%),2006,2.7727,2006-01-01
 World,Argentina,Export,Food Products,Export Product Share (%),2006,1.2135,2006-01-01
 World,Armenia,Export,Food Products,Export Product Share (%),2006,8.3855,2006-01-01
 World,Aruba,Export,Food Products,Export Product Share (%),2006,4.8752,2006-01-01
 World,Australia,Export,Food Products,Export Product Share (%),2006,3.0233,2006-01-01
 World,Austria,Export,Food Products,Export Product Share (%),2006,2.9102,2006-01-01
 World,Azerbaijan,Export,Food Products,Export Product Share (%),2006,5.0559,2006-01-01
 World,"Bahamas, The",Export,Food Products,Export Product Share (%),2006,1.7715,2006-01-01
 World,Bahrain,Export,Food Products,Export Product Share (%),2006,3.8042,2006-01-01
 World,Bangladesh,Export,Food Products,Export Product Share (%),2006,4.0406,2006-01-01
 World,Barbados,Export,Food Products,Export Product Share (%),2006,7.2709,2006-01-01
 World,Belarus,Export,Food Products,Export Product Share (%),2006,2.4351,2006-01-01
 World,Belgium,Export,Food Products,Export Product Share (%),2006,3.4818,2006-01-01
 World,Belgium-Luxembourg,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Belize,Export,Food Products,Export Product Share (%),2006,11.0865,2006-01-01
 World,Benin,Export,Food Products,Export Product Share (%),2006,5.4928,2006-01-01
 World,Bermuda,Export,Food Products,Export Product Share (%),2006,1.3852,2006-01-01
 World,Bhutan,Export,Food Products,Export Product Share (%),2006,5.2254,2006-01-01
 World,Bolivia,Export,Food Products,Export Product Share (%),2006,5.355,2006-01-01
 World,Bonaire,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Bosnia and Herzegovina,Export,Food Products,Export Product Share (%),2006,9.7093,2006-01-01
 World,Botswana,Export,Food Products,Export Product Share (%),2006,2.8188,2006-01-01
 World,Bouvet Island,Export,Food Products,Export Product Share (%),2006,1.7206,2006-01-01
 World,Br. Antr. Terr,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Brazil,Export,Food Products,Export Product Share (%),2006,1.2144,2006-01-01
 World,British Indian Ocean Ter.,Export,Food Products,Export Product Share (%),2006,1.8061,2006-01-01
 World,British Virgin Islands,Export,Food Products,Export Product Share (%),2006,0.7424,2006-01-01
 World,Brunei,Export,Food Products,Export Product Share (%),2006,6.7946,2006-01-01
 World,Bulgaria,Export,Food Products,Export Product Share (%),2006,2.6131,2006-01-01
 World,Bunkers,Export,Food Products,Export Product Share (%),2006,0.5743,2006-01-01
 World,Burkina Faso,Export,Food Products,Export Product Share (%),2006,8.1482,2006-01-01
 World,Burundi,Export,Food Products,Export Product Share (%),2006,3.7404,2006-01-01
 World,Cambodia,Export,Food Products,Export Product Share (%),2006,8.5084,2006-01-01
 World,Cameroon,Export,Food Products,Export Product Share (%),2006,4.368,2006-01-01
 World,Canada,Export,Food Products,Export Product Share (%),2006,3.3041,2006-01-01
 World,Cape Verde,Export,Food Products,Export Product Share (%),2006,11.0553,2006-01-01
 World,Cayman Islands,Export,Food Products,Export Product Share (%),2006,0.8826,2006-01-01
 World,Central African Republic,Export,Food Products,Export Product Share (%),2006,6.7816,2006-01-01
 World,Chad,Export,Food Products,Export Product Share (%),2006,6.5443,2006-01-01
 World,Chile,Export,Food Products,Export Product Share (%),2006,2.3977,2006-01-01
 World,China,Export,Food Products,Export Product Share (%),2006,0.5959,2006-01-01
 World,Christmas Island,Export,Food Products,Export Product Share (%),2006,2.6045,2006-01-01
 World,Cocos (Keeling) Islands,Export,Food Products,Export Product Share (%),2006,2.3734,2006-01-01
 World,Colombia,Export,Food Products,Export Product Share (%),2006,3.6116,2006-01-01
 World,Comoros,Export,Food Products,Export Product Share (%),2006,10.2413,2006-01-01
 World,"Congo, Dem. Rep.",Export,Food Products,Export Product Share (%),2006,5.5917,2006-01-01
 World,"Congo, Rep.",Export,Food Products,Export Product Share (%),2006,6.3513,2006-01-01
 World,Cook Islands,Export,Food Products,Export Product Share (%),2006,15.5484,2006-01-01
 World,Costa Rica,Export,Food Products,Export Product Share (%),2006,3.235,2006-01-01
 World,Cote d'Ivoire,Export,Food Products,Export Product Share (%),2006,4.9139,2006-01-01
 World,Croatia,Export,Food Products,Export Product Share (%),2006,4.6704,2006-01-01
 World,Cuba,Export,Food Products,Export Product Share (%),2006,3.5226,2006-01-01
 World,Curaçao,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Cyprus,Export,Food Products,Export Product Share (%),2006,3.1931,2006-01-01
 World,Czech Republic,Export,Food Products,Export Product Share (%),2006,2.5462,2006-01-01
 World,Czechoslovakia,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Denmark,Export,Food Products,Export Product Share (%),2006,4.5519,2006-01-01
 World,Djibouti,Export,Food Products,Export Product Share (%),2006,6.184,2006-01-01
 World,Dominica,Export,Food Products,Export Product Share (%),2006,5.5823,2006-01-01
 World,Dominican Republic,Export,Food Products,Export Product Share (%),2006,5.7134,2006-01-01
 World,East Asia & Pacific,Export,Food Products,Export Product Share (%),2006,1.8804,2006-01-01
 World,East Timor,Export,Food Products,Export Product Share (%),2006,6.81,2006-01-01
 World,Ecuador,Export,Food Products,Export Product Share (%),2006,3.9836,2006-01-01
 World,"Egypt, Arab Rep.",Export,Food Products,Export Product Share (%),2006,2.8375,2006-01-01
 World,El Salvador,Export,Food Products,Export Product Share (%),2006,6.4243,2006-01-01
 World,Equatorial Guinea,Export,Food Products,Export Product Share (%),2006,7.0393,2006-01-01
 World,Eritrea,Export,Food Products,Export Product Share (%),2006,5.3524,2006-01-01
 World,Estonia,Export,Food Products,Export Product Share (%),2006,5.214,2006-01-01
 World,Eswatini,Export,Food Products,Export Product Share (%),2006,2.4826,2006-01-01
 World,Ethiopia(excludes Eritrea),Export,Food Products,Export Product Share (%),2006,3.1018,2006-01-01
 World,Ethiopia(includes Eritrea),Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,Europe & Central Asia,Export,Food Products,Export Product Share (%),2006,3.2418,2006-01-01
 World,Faeroe Islands,Export,Food Products,Export Product Share (%),2006,7.2919,2006-01-01
 World,Falkland Island,Export,Food Products,Export Product Share (%),2006,5.6841,2006-01-01
 World,Fiji,Export,Food Products,Export Product Share (%),2006,3.8076,2006-01-01
 World,Finland,Export,Food Products,Export Product Share (%),2006,2.3501,2006-01-01
 World,Fm Sudan,Export,Food Products,Export Product Share (%),2006,5.7835,2006-01-01
 World,Fr. So. Ant. Tr,Export,Food Products,Export Product Share (%),2006,5.1098,2006-01-01
 World,France,Export,Food Products,Export Product Share (%),2006,3.2718,2006-01-01
 World,Free Zones,Export,Food Products,Export Product Share (%),2006,1.4937,2006-01-01
 World,French Guiana,Export,Food Products,Export Product Share (%),2006,,2006-01-01
 World,French Polynesia,Export,Food Products,Export Product Share (%),2006,9.5138,2006-01-01
 World,Gabon,Export,Food Products,Export Product Share (%),2006,7.4526,2006-01-01
